customer_id,credit_score,country,gender,age,balance,products_number,tenure,credit_card,active_member,estimated_salary,high_balance_flag,low_activity_risk,salary_balance_ratio,churn
15685920,599,Spain,Male,34,101506.66,1,two,0,0,198030.24,1,1,0.512581614,0
15663263,698,France,Male,47,156265.31,2,five,0,0,1055.66,1,0,148.0261732,0
15568953,477,France,Male,27,128554.98,1,one,1,1,133173.19,1,0,0.965321774,0
15643361,477,Germany,Male,34,139959.55,2,eight,1,1,189875.83,1,0,0.737110932,0
15699486,745,Spain,Male,34,132944.53,1,seven,1,1,31802.92,1,0,4.18026175,0
15747854,749,France,Female,35,0,3,three,1,1,132649.85,0,0,0,0
15691785,850,France,Male,61,0,1,one,1,0,53067.83,0,1,0,1
15709004,528,Germany,Male,22,93547.23,2,five,0,1,961.57,0,0,97.28592822,0
15652218,750,France,Male,33,152302.72,1,two,1,0,71333.44,1,1,2.135081667,0
15697127,543,France,Female,31,147674.26,1,two,1,1,16658.76,1,0,8.864660995,0
15658486,579,Spain,Female,59,148021.12,1,three,1,1,74878.22,1,0,1.97682477,0
15694160,624,France,Male,37,0,2,zero,0,0,112104.55,0,0,0,0
15685290,595,Germany,Male,46,142360.62,2,five,1,0,48421.4,1,0,2.940035191,1
15701042,596,Germany,Female,27,151027.56,1,two,1,0,170320.58,1,1,0.886725257,0
15680449,431,Germany,Female,44,138843.7,1,two,1,0,37688.31,1,1,3.683999097,1
15599860,647,Spain,Female,26,109958.15,1,eight,1,1,136592.24,1,0,0.805010226,1
15723169,640,France,Female,31,138857.59,1,nine,1,0,48640.77,1,1,2.854757233,0
15803842,752,Germany,Female,45,105426.5,2,three,0,1,89773.45,1,0,1.174361685,0
15728224,710,Germany,Female,41,149155.53,2,nine,1,0,42131.26,1,0,3.540257994,1
15644174,638,Germany,Male,27,135096.05,1,four,1,1,186523.72,1,0,0.724283485,1
15707110,660,Germany,Male,28,170890.05,2,two,1,0,41758.9,1,0,4.092302479,0
15765415,609,Spain,Female,45,89122.3,1,four,1,1,199256.98,0,0,0.447273165,0
15756751,596,Spain,Female,54,78126.28,1,zero,1,1,153482.91,0,0,0.509022666,1
15795151,705,France,Female,38,123894.43,1,three,1,0,21177.1,1,1,5.850396419,0
15632859,444,France,Male,36,0,2,seven,0,1,138743.86,0,0,0,0
15584037,727,Germany,Male,58,106913.43,1,five,1,0,25881,1,1,4.130962096,1
15621409,496,France,Male,32,127845.83,1,four,1,0,66469.2,1,1,1.923384515,0
15581102,554,France,Female,22,0,2,eight,0,1,142670.61,0,0,0,0
15578096,537,France,Male,26,106397.75,1,seven,0,0,103563.23,1,1,1.027369946,0
15669887,839,France,Female,51,0,1,three,1,1,69101.23,0,0,0,1
15621834,700,Spain,Female,43,0,2,zero,1,0,59475.35,0,0,0,0
15655341,458,Spain,Female,35,166492.48,1,five,1,0,135287.74,1,1,1.230654603,0
15685314,850,France,Female,28,0,2,two,1,1,38773.74,0,0,0,0
15653997,699,Spain,Male,31,114493.68,1,six,0,0,138396.32,1,1,0.827288471,0
15629551,615,Germany,Female,44,126104.98,2,nine,0,1,110718.02,1,0,1.138974306,0
15651264,850,Germany,Male,51,124425.99,1,four,0,0,118545.49,1,1,1.04960543,1
15760825,604,France,Female,40,0,2,one,1,0,123207.17,0,0,0,0
15597394,668,Spain,Male,34,0,1,zero,0,0,99984.86,0,1,0,0
15740383,594,Spain,Female,38,0,2,ten,1,0,58332.91,0,0,0,0
15670562,470,France,Male,30,101140.76,1,three,1,1,50906.65,1,0,1.986788759,0
15698117,701,Germany,Male,41,150844.94,1,zero,0,1,127623.36,1,0,1.181953993,0
15694805,664,Spain,Male,35,115024.5,1,one,0,1,169665.79,1,0,0.677947511,0
15746802,477,France,Female,30,131286.46,1,six,1,0,194144.45,1,1,0.676230817,0
15589428,756,France,Female,42,0,2,nine,1,0,35673.42,0,0,0,0
15790267,625,France,Female,40,141267.67,1,seven,0,1,177397.49,1,0,0.796334097,0
15665402,703,Spain,Male,73,137761.55,1,five,1,1,159677.46,1,0,0.862748881,0
15642093,646,France,Male,30,0,2,seven,1,0,153566.97,0,0,0,0
15666181,650,France,Male,33,98064.97,1,zero,1,0,52411.99,0,1,1.871040768,0
15602554,664,France,Female,31,114519.57,2,nine,0,1,79222.02,1,0,1.445552259,0
15724251,682,Germany,Female,29,101012.77,1,six,0,0,32589.89,1,1,3.099512456,1
15740147,725,France,Female,44,0,1,ten,0,1,93777.61,0,0,0,0
15718289,553,Germany,Male,46,82291.1,1,three,1,0,112549.99,0,1,0.731151553,1
15763148,576,France,Male,39,84719.98,1,nine,0,0,191063.36,0,1,0.443413012,0
15685245,608,Spain,Female,56,0,2,five,0,1,153810.41,0,0,0,0
15626985,850,France,Female,39,104386.53,1,zero,1,0,105886.77,1,1,0.985831658,0
15585823,627,France,Male,31,128131.73,1,eight,1,0,96131.47,1,1,1.332880169,0
15728167,667,France,Male,44,122806.95,1,two,0,0,15120.86,1,1,8.12169083,0
15762928,548,Spain,Male,44,0,1,eight,1,0,16989.77,0,1,0,0
15751774,774,France,Male,76,112510.89,1,four,1,1,143133.18,1,0,0.786057363,0
15654733,794,Germany,Male,57,117056.46,1,three,1,0,93336.93,1,1,1.254128028,1
15809777,497,Germany,Female,55,131778.66,1,seven,1,1,9972.64,1,0,13.21401956,0
15744200,587,France,Female,36,70784.27,1,one,1,0,30579.82,0,1,2.314737955,0
15720713,850,France,Female,29,0,2,ten,1,1,199775.67,0,0,0,0
15695356,722,France,Male,46,0,2,five,1,0,179908.71,0,0,0,0
15653315,555,Spain,Female,35,0,2,one,1,0,101667,0,0,0,0
15604792,609,Germany,Male,38,140752.06,2,six,0,1,171430.16,1,0,0.821046075,0
15704819,734,Spain,Female,39,92126.26,2,six,0,0,112973.34,0,0,0.81546903,0
15670859,718,Germany,Female,39,93148.74,2,seven,1,1,190746.38,0,0,0.48833818,0
15602797,645,Spain,Female,49,110132.55,3,five,0,1,187689.91,1,0,0.586779279,1
15662533,598,Spain,Female,23,0,2,six,1,0,153229.19,0,0,0,0
15778154,628,Germany,Male,50,122227.71,1,four,0,1,14217.77,1,0,8.596827069,1
15806230,629,Germany,Male,40,121647.54,2,two,1,1,64849.74,1,0,1.875836973,1
15662884,739,Germany,Male,58,110597.76,1,one,0,1,160122.66,1,0,0.690706487,1
15750778,653,France,Female,60,120731.39,4,two,1,1,138160.11,1,0,0.873851287,1
15717185,711,France,Male,28,0,2,eight,1,1,64286.39,0,0,0,0
15677804,783,Spain,Male,38,0,3,one,1,1,80178.54,0,0,0,1
15568915,681,France,Male,38,153722.47,1,six,1,0,101319.76,1,1,1.517201284,0
15736495,712,France,Male,34,114088.32,1,eight,1,0,92794.61,1,1,1.22947141,0
15737354,554,France,Female,48,0,2,seven,1,1,63708.07,0,0,0,0
15667889,611,France,Female,37,0,2,six,1,0,110782.88,0,0,0,0
15577831,560,Germany,Male,41,152532.3,1,four,0,0,10779.69,1,1,14.14997092,0
15729836,646,Spain,Male,32,0,2,one,1,0,183289.22,0,0,0,0
15775293,680,France,Male,34,,1,three,1,0,66526.01,0,1,,0
15697597,631,France,Male,26,149144.61,1,one,0,1,123697.95,1,0,1.205716101,0
15639669,746,France,Male,36,127157.04,1,nine,1,1,155700.15,1,0,0.816678982,0
15631392,654,Germany,Male,43,84673.17,2,nine,0,1,82081.35,0,0,1.031576235,0
15580935,687,Germany,Male,33,135962.4,2,nine,1,0,121747.96,1,0,1.116753004,0
15590344,708,Germany,Male,32,151691.44,2,three,1,1,172810.51,1,0,0.877790593,0
15653306,679,Germany,Female,32,88335.05,1,zero,0,0,159584.81,0,1,0.553530439,0
15805025,636,France,Female,45,139859.23,1,seven,1,1,108402.54,1,0,1.290184068,0
15658449,695,France,Male,45,43134.65,1,nine,0,1,77330.35,0,0,0.557797165,0
15694450,677,France,Male,42,99580.13,1,five,1,0,21007.96,0,1,4.740114223,0
15605666,720,France,Female,34,110717.38,1,six,1,1,9398.45,1,0,11.78038719,0
15615126,780,France,Female,37,0,2,three,0,0,182156.81,0,0,0,1
15726588,653,Spain,Female,36,0,2,three,0,0,110525.6,0,0,0,0
15645095,674,France,Female,28,0,1,three,1,0,51536.99,0,1,0,0
15808960,620,Germany,Male,40,108197.11,2,five,1,0,49722.34,1,0,2.176026108,0
15729435,623,France,Male,40,0,2,six,1,1,66119.07,0,0,0,0
15656840,547,France,Female,29,104450.86,1,six,1,1,37160.28,1,0,2.810820048,0
15659149,530,France,Male,39,0,2,two,1,0,197923.05,0,0,0,0
15585490,746,France,Female,34,0,1,four,0,1,65166.6,0,0,0,0
15674929,512,France,Female,31,0,2,seven,0,0,49326.07,0,0,0,0
15746341,630,France,Male,40,0,2,eight,1,1,42495.81,0,0,0,0
15662091,570,Spain,Male,21,116099.82,1,seven,1,1,148087.62,1,0,0.783994098,0
15620123,605,France,Male,39,111169.91,1,six,0,0,9641.4,1,1,11.53047379,0
15616240,530,Spain,Male,37,0,2,four,1,1,164844.37,0,0,0,0
15624186,813,Germany,Female,25,123616.43,1,five,0,1,132959.33,1,0,0.929731144,0
15605036,704,Spain,Female,37,155619.58,1,nine,1,1,135088.58,1,0,1.151981759,0
15805151,565,Germany,Male,31,89558.39,2,two,1,1,4441.54,0,0,20.1638148,0
15753847,645,Spain,Male,45,0,1,four,0,1,174916.85,0,0,0,1
15653222,526,Germany,Female,32,131938.92,2,six,1,1,1795.93,1,0,73.46551369,0
15757541,778,France,Female,33,151772.63,2,nine,0,0,180249.94,1,0,0.842012097,1
15726945,677,France,Female,72,0,2,eight,1,1,153604.44,0,0,0,0
15794276,588,France,Female,64,0,1,three,1,1,189703.65,0,0,0,0
15568328,488,France,Female,22,0,2,six,1,1,66393.89,0,0,0,0
15604355,519,France,Male,39,97700.02,1,one,1,1,30709.03,0,0,3.181475286,0
15735788,709,France,Male,31,0,2,six,1,1,71009.84,0,0,0,0
15618255,642,Germany,Female,56,103244.86,2,six,1,0,143049.72,1,0,0.721741084,1
15720941,710,Germany,Male,34,,2,eight,0,1,1561.58,0,0,,0
15769110,653,France,Female,46,0,2,five,1,0,49707.85,0,0,0,0
15576094,743,France,Male,71,0,2,zero,0,1,29837.65,0,0,0,0
15756150,418,France,Female,39,0,2,two,0,0,9041.71,0,0,0,0
15719579,670,Germany,Female,33,84521.48,2,nine,0,1,198017.05,0,0,0.426839406,0
15748854,723,Germany,Female,28,91938.31,1,five,1,0,143481.85,0,1,0.640766132,0
15612455,549,Germany,Male,45,124240.93,1,six,1,1,146372.51,1,0,0.848799614,0
15664802,543,France,Female,42,0,2,five,0,0,101905.34,0,0,0,0
15735687,595,Spain,Male,37,157084.99,1,two,1,0,134767.13,1,1,1.165603141,0
15664734,673,Germany,Female,25,108244.82,2,three,1,1,103573.96,1,0,1.045096856,0
15767894,741,France,Female,21,0,2,nine,0,1,139259.54,0,0,0,0
15666884,508,Germany,Female,41,82161.7,2,five,1,0,187776.49,0,0,0.437550516,0
15750156,662,Germany,Male,59,104568.41,1,two,1,0,8059.44,1,1,12.9746496,1
15751120,752,France,Female,36,119912.46,1,two,1,0,124354.92,1,1,0.964275961,0
15575748,809,France,Male,36,68881.59,2,nine,0,1,109135.11,0,0,0.631158845,0
15714610,575,Spain,Male,30,0,2,two,1,1,82222.86,0,0,0,0
15720305,591,Spain,Female,40,86376.29,1,one,0,1,136767.16,0,0,0.631557239,1
15678129,643,Spain,Female,45,150840.03,2,nine,1,0,155516.35,1,0,0.969930364,0
15566633,698,Germany,Male,55,155059.1,2,eight,1,1,144584.29,1,0,1.072447774,0
15680436,496,France,Female,29,0,2,four,1,0,164806.89,0,0,0,0
15674343,597,France,Male,44,78128.13,2,eight,0,1,109153.04,0,0,0.715766872,0
15658890,603,Germany,Male,46,98899.76,2,four,1,1,86190.34,0,0,1.147457592,0
15599004,655,Spain,Male,37,0,1,one,1,1,106040.97,0,0,0,0
15726487,431,France,Male,63,160982.89,1,six,1,1,168008.17,1,0,0.958184891,0
15698716,620,France,Female,70,87926.24,2,three,1,0,33350.26,0,0,2.636448411,1
15710527,782,France,Female,35,0,1,four,1,1,119565.34,0,0,0,0
15655590,581,Spain,Male,46,79385.21,2,two,0,0,188492.82,0,0,0.42115774,0
15732266,553,Germany,Male,53,127997.83,1,five,1,0,165378.66,1,1,0.773968237,1
15669326,658,France,Male,44,168396.34,1,two,1,1,14178.73,1,0,11.87668712,0
15672246,686,Germany,Male,43,134896.03,1,two,1,1,97847.05,1,0,1.378641768,0
15620276,539,Spain,Male,36,0,3,six,1,1,118959.64,0,0,0,0
15640258,685,France,Female,50,94238.75,2,six,1,1,50664.07,0,0,1.860070658,1
15740283,850,France,Male,29,0,2,one,0,0,152996.89,0,0,0,0
15759717,763,Spain,Female,39,0,2,seven,1,0,19458.75,0,0,0,0
15620268,634,Germany,Male,43,212696.32,1,three,1,0,115268.86,1,1,1.845219255,0
15743871,567,France,Male,59,0,2,three,1,0,25843.7,0,0,0,1
15614491,539,France,Male,39,139153.68,2,three,1,0,147662.33,1,0,0.942377653,0
15595047,764,France,Male,41,0,2,seven,0,0,134878.34,0,0,0,0
15732334,653,France,Female,40,0,2,zero,1,0,35795.85,0,0,0,0
15701206,566,Spain,Male,44,0,2,five,1,0,66462.79,0,0,0,0
15581280,714,Germany,Male,29,92887.13,1,six,1,1,69578.49,0,0,1.334997785,0
15651943,580,Spain,Female,65,0,2,one,0,1,103182.46,0,0,0,0
15609545,548,France,Male,29,83442.98,1,five,0,1,177017.39,0,0,0.471382953,0
15658548,646,Germany,Female,36,144773.29,2,six,1,0,53217.3,1,0,2.720417796,0
15626008,622,Germany,Female,52,111973.97,1,nine,1,1,162756.29,1,0,0.687985515,1
15774133,706,France,Female,35,178032.53,1,eight,0,1,42181.68,1,0,4.220612598,0
15763798,680,France,Male,23,140007.19,1,five,0,1,31714.08,1,0,4.414669762,0
15758013,698,France,Male,37,98400.61,2,five,0,0,25017.28,0,0,3.933305699,0
15705765,581,Spain,Female,46,0,2,one,1,0,104272.04,0,0,0,0
15648362,728,Germany,Male,45,108924.33,2,three,1,0,84300.4,1,0,1.292097428,1
15761102,707,Spain,Female,32,132835.56,1,four,0,0,136877.24,1,1,0.970472228,0
15610165,761,France,Female,26,0,2,one,1,1,199409.19,0,0,0,0
15723717,483,Germany,Male,41,118334.44,1,one,0,0,163147.99,1,1,0.725319632,1
15654611,736,Germany,Female,25,81732.88,2,nine,1,0,136497.28,0,0,0.59878761,0
15659736,716,Germany,Male,66,121411.9,1,five,0,0,10070.4,1,1,12.05631355,1
15603170,654,France,Male,32,121455.65,1,nine,1,0,190068.53,1,1,0.639009782,1
15786167,649,Spain,Male,20,0,2,five,1,1,58309.54,0,0,0,0
15671915,649,France,Male,46,0,2,five,1,1,76946.6,0,0,0,0
15794792,612,France,Female,31,117989.76,1,eight,1,1,54129.86,1,0,2.179753652,0
15652789,657,Spain,Male,40,0,2,ten,1,1,52990.7,0,0,0,0
15739168,511,France,Female,31,137411.29,1,five,0,1,161854.98,1,0,0.848977832,0
15719950,682,France,Male,61,73688.2,1,ten,1,1,172141.33,0,0,0.42806803,0
15743818,748,Spain,Male,58,122330.7,2,nine,0,1,124429.19,1,0,0.983135067,0
15717937,554,Germany,Male,43,99906.89,1,five,0,0,24983.39,0,1,3.998932491,0
15602841,794,Spain,Female,28,0,2,five,0,1,86699.98,0,0,0,0
15619972,807,France,Female,47,167664.83,1,nine,0,0,125440.11,1,1,1.336612587,1
15796114,594,France,Female,34,141525.55,1,seven,0,0,9443.15,1,1,14.98711235,0
15633546,652,Spain,Female,33,124832.51,1,three,1,0,195877.06,1,1,0.637300305,0
15758755,729,France,Female,34,132121.71,1,nine,0,1,105409.31,1,0,1.253415946,0
15695168,625,France,Male,39,0,2,two,1,0,100403.05,0,0,0,0
15754342,597,Germany,Female,60,78539.84,1,zero,0,1,48502.88,0,0,1.619281989,0
15756610,657,Germany,Female,38,123770.46,1,five,0,0,47019.66,1,1,2.632312952,1
15640917,633,France,Male,43,0,2,five,1,1,48249.88,0,0,0,0
15663164,663,Germany,Male,49,116150.65,3,seven,1,1,84358.71,1,0,1.376866123,1
15616811,535,France,Male,47,160729.1,1,zero,0,1,145986.35,1,0,1.100987181,0
15610781,702,France,Female,29,88378.6,1,ten,1,0,88550.28,0,1,0.998061214,0
15600911,712,France,Male,33,182888.08,1,two,1,0,3061,1,1,59.74782097,0
15629603,607,France,Male,31,0,2,eight,1,1,43196.5,0,0,0,0
15714981,476,France,Male,37,0,1,four,1,1,55775.84,0,0,0,1
15775892,748,Spain,Female,23,85600.08,1,eight,0,0,134077.71,0,1,0.638436322,0
15782778,815,France,Male,35,0,2,four,0,1,198490.33,0,0,0,0
15786643,602,France,Male,32,0,2,ten,1,1,116052.92,0,0,0,0
15595657,649,Germany,Male,40,95001.33,1,four,0,1,123202.99,0,0,0.771095977,0
15743673,551,Spain,Male,27,113873.22,1,two,1,1,85129.77,1,0,1.337642754,1
15634310,509,France,Male,30,0,2,six,1,0,180598.86,0,0,0,0
15790809,685,Spain,Male,40,74896.92,1,seven,1,0,198694.2,0,1,0.376945678,0
15668695,536,France,Female,22,89492.62,1,five,0,0,42934.43,0,1,2.084402192,0
15669281,711,Spain,Male,38,128718.78,1,three,0,0,114793.45,1,1,1.121307705,0
15621031,761,Spain,Male,27,0,2,eight,1,0,63297.7,0,0,0,0
15720071,535,France,Female,49,0,1,three,0,0,61820.41,0,1,0,1
15792180,566,Germany,Male,22,144954.75,2,seven,1,0,102246,1,0,1.417705827,0
15813894,620,Spain,Male,21,0,2,nine,0,0,154882.79,0,0,0,0
15669490,837,Germany,Male,37,94001.61,2,six,1,0,140723.05,0,0,0.667990141,0
15783030,685,France,Female,40,0,1,seven,1,0,72852.74,0,1,0,1
15695792,673,France,Male,65,0,1,zero,1,1,85733.33,0,0,0,0
15575676,638,France,Male,24,0,2,one,0,1,162597.15,0,0,0,0
15627665,614,France,Male,46,0,1,four,1,0,74379.57,0,1,0,1
15814092,626,France,Female,44,0,1,two,0,1,173117.22,0,0,0,1
15695225,834,Spain,Male,38,0,2,eight,1,1,66485.26,0,0,0,0
15615091,691,France,Male,24,0,2,six,1,1,92811.2,0,0,0,0
15794345,706,Spain,Male,38,0,2,eight,0,1,46635.11,0,0,0,0
15726484,633,France,Male,37,141546.35,1,seven,1,1,124830.11,1,0,1.133911922,0
15650442,644,Germany,Female,32,141528.88,1,eight,1,1,167087.34,1,0,0.847035329,1
15714256,666,France,Male,30,109805.3,1,seven,0,1,163625.56,1,0,0.671076695,0
15778752,708,France,Male,32,86614.06,2,ten,1,1,172129.26,0,0,0.503191962,0
15601659,496,Germany,Female,59,91680.1,2,seven,1,0,163141.18,0,0,0.561967861,1
15602811,730,Germany,Male,38,38848.19,2,zero,0,0,94003.11,0,0,0.413264944,0
15779414,696,Spain,Male,40,153639.11,1,three,1,1,138351.68,1,0,1.110496887,0
15763097,809,Spain,Male,80,0,2,eight,0,1,34164.05,0,0,0,0
15633666,701,Spain,Female,33,123870.07,1,seven,1,0,97794.71,1,1,1.266633645,0
15718789,604,France,Male,30,0,2,five,1,0,75786.55,0,0,0,0
15690620,665,France,Male,39,46323.57,1,ten,1,0,136812.02,0,1,0.338592837,0
15737071,639,France,Female,60,162039.78,1,five,1,1,84361.72,1,0,1.920773782,1
15665062,696,France,Male,19,110928.51,1,one,1,1,2766.63,1,0,40.09517355,0
15600692,520,France,Male,38,0,2,five,1,0,163185.76,0,0,0,0
15792064,545,Germany,Male,53,114421.55,1,five,1,0,180598.28,1,1,0.633569434,1
15811486,634,Germany,Female,29,130036.21,2,eight,0,1,69849.55,1,0,1.861661385,0
15626141,750,France,Female,26,151510.17,2,one,1,1,19921.72,1,0,7.605275548,0
15738546,530,Spain,Female,41,0,2,four,0,1,147606.71,0,0,0,0
15677052,589,France,Female,59,0,2,two,1,1,126160.24,0,0,0,1
15656454,654,France,Male,37,83568.55,1,six,1,0,47046.72,0,1,1.776288549,0
15645496,648,France,Female,43,139972.18,1,seven,1,0,143668.58,1,1,0.97427134,0
15612505,835,Spain,Male,45,100212.13,1,three,1,0,152577.62,1,1,0.656794424,0
15708513,446,France,Female,39,90217.07,1,one,1,0,191350.48,0,1,0.471475535,0
15685654,514,Spain,Male,66,0,2,nine,1,1,14234.31,0,0,0,0
15732307,694,Germany,Male,33,124067.32,1,four,1,1,77906.87,1,0,1.59250808,0
15726814,554,Spain,Male,46,0,2,four,0,1,57320.92,0,0,0,0
15653776,720,Germany,Female,57,162082.31,4,one,0,0,27145.73,1,0,5.970821562,1
15597914,641,Germany,Female,51,117306.69,4,two,1,1,26912.72,1,0,4.35878239,1
15631603,813,France,Male,32,122889.88,1,one,1,1,26476.18,1,0,4.641526081,0
15789753,480,France,Male,40,148790.61,1,six,0,1,79329.7,1,0,1.87559779,0
15678034,811,France,Male,46,180226.24,1,nine,1,0,13464.64,1,1,13.38515103,1
15690209,715,Germany,Female,32,104857.19,2,three,1,0,114149.8,1,0,0.918592849,0
15592091,620,Spain,Male,31,166833.86,2,two,1,1,135171.6,1,0,1.234237517,0
15647453,721,France,Male,42,102936.72,1,four,0,0,1187.88,1,1,86.65582382,0
15697100,772,Germany,Female,48,108736.52,1,six,1,0,184564.67,1,1,0.589151326,1
15811290,680,Germany,Male,44,129974.79,2,zero,1,1,33391.38,1,0,3.892465361,0
15629187,535,France,Male,38,85982.07,1,eight,1,0,9238.35,0,1,9.30708081,0
15758073,655,France,Female,20,134397.61,1,seven,0,0,28029.54,1,1,4.79485607,0
15640769,660,France,Male,63,137841.53,1,eight,1,1,42790.29,1,0,3.221327315,0
15606641,762,Germany,Male,56,100260.88,3,ten,1,1,77142.42,1,0,1.299685439,1
15718280,662,Germany,Male,39,139822.11,2,five,1,1,146219.9,1,0,0.956245422,0
15764335,463,Germany,Female,41,123151.51,2,eight,1,0,70127.93,1,0,1.756097891,0
15634218,501,Germany,Male,27,95331.83,2,four,1,0,132104.76,0,0,0.721638115,0
15808760,603,Spain,Female,42,0,1,six,1,1,90437.87,0,0,0,0
15648461,688,Spain,Male,37,138162.41,2,seven,1,1,113926.31,1,0,1.212734881,0
15593555,430,France,Male,38,0,2,nine,1,1,12050.77,0,0,0,0
15569079,632,Germany,Male,48,126066.26,1,six,1,0,64345.61,1,1,1.959205298,1
15800736,601,Spain,Female,42,96763.89,1,four,1,1,199242.65,0,0,0.485658517,0
15792607,769,France,Female,38,0,2,two,0,0,75578.67,0,0,0,0
15640034,551,France,Male,42,139561.46,1,two,1,0,43435.43,1,1,3.213078816,1
15807563,841,France,Female,52,0,1,five,0,0,183239.71,0,1,0,1
15684461,469,Spain,Female,31,0,1,six,1,0,146213.75,0,1,0,1
15580134,479,Spain,Male,27,172463.45,1,two,1,1,40315.27,1,0,4.277869155,0
15679075,701,France,Male,37,107798.85,1,eight,1,0,16966.73,1,1,6.353543081,0
15742504,593,France,Male,36,70181.48,2,two,1,0,80608.12,0,0,0.870650252,0
15567328,738,Spain,Male,38,177997.07,1,five,0,1,19233.41,1,0,9.254576802,0
15698294,635,Spain,Male,31,0,2,one,1,0,135382.23,0,0,0,0
15607142,658,France,Male,32,0,1,eight,1,1,80410.68,0,0,0,0
15738516,687,Spain,Female,36,0,1,five,1,0,17696.22,0,1,0,0
15806403,650,France,Male,37,0,2,nine,1,0,17974.08,0,0,0,0
15656707,720,Spain,Male,21,123200.78,1,two,1,1,180712.28,1,0,0.681751013,0
15653715,602,France,Female,63,0,2,seven,1,1,56323.21,0,0,0,0
15806184,618,Spain,Male,33,0,2,four,1,1,77550.18,0,0,0,0
15585734,803,Germany,Male,41,137742.9,2,nine,1,1,166957.82,1,0,0.825016163,0
15725639,793,France,Female,63,116270.72,1,nine,1,1,184243.25,1,0,0.631071803,0
15618401,616,Germany,Male,41,113220.2,2,ten,1,1,114072.91,1,0,0.992524869,0
15785385,550,Spain,Male,51,0,2,five,1,0,153917.41,0,0,0,0
15734762,602,France,Female,56,115895.22,3,three,1,0,4176.17,1,0,27.75155705,1
15767129,452,France,Female,60,121730.49,1,six,1,1,142963.29,1,0,0.851480754,0
15797204,655,Spain,Female,28,113811.85,2,three,0,1,76844.23,1,0,1.481072164,0
15769272,510,France,Female,26,136214.08,1,six,0,0,159742.33,1,1,0.852711238,0
15771966,557,France,Male,39,146200.01,1,eight,1,0,177944.64,1,1,0.821603899,0
15691952,676,France,Male,37,106242.67,1,ten,1,1,166678.28,1,0,0.637411605,0
15593250,640,France,Female,29,0,2,four,1,0,44904.26,0,0,0,0
15605333,529,Spain,Male,31,0,1,six,1,0,10625.91,0,1,0,0
15800083,559,France,Male,45,24043.45,1,eight,0,1,169781.45,0,0,0.141614116,1
15575691,689,France,Female,58,0,2,five,0,1,49848.86,0,0,0,0
15689886,626,Germany,Male,39,132287.92,3,ten,1,1,51467.92,1,0,2.570298547,1
15809838,697,Spain,Male,30,0,2,one,0,0,735.79,0,0,0,0
15736154,823,France,Female,44,0,2,one,0,1,182495.7,0,0,0,0
15767391,565,Germany,Female,32,90322.99,2,four,0,1,118740.37,0,0,0.760676339,0
15704910,631,Spain,Male,23,0,2,three,1,0,13813.24,0,0,0,0
15656613,646,France,Female,34,131283.11,1,three,0,0,130500.65,1,1,1.005995832,0
15611551,676,Spain,Male,48,131659.59,2,one,0,1,14152.15,1,0,9.303151111,0
15732430,850,Spain,Female,54,120952.74,1,four,1,0,66963.15,1,1,1.806258218,0
15741865,810,France,Female,38,153166.17,1,nine,1,1,93261.69,1,0,1.642326769,0
15634143,581,Spain,Male,30,53291.86,1,zero,0,0,196582.28,0,1,0.271091881,0
15609676,718,France,Female,35,167924.95,1,two,1,0,43024.64,1,1,3.902994889,0
15761600,713,France,Male,43,86394.14,1,five,1,1,130001.13,0,0,0.664564531,0
15676404,672,France,Female,50,0,1,one,1,0,12106.82,0,1,0,1
15659236,781,Spain,Male,33,0,2,three,1,1,42556.33,0,0,0,0
15690440,656,Spain,Male,47,0,2,one,1,1,197961.93,0,0,0,0
15694601,583,France,Female,31,158978.79,1,four,1,0,12538.92,1,1,12.67882641,0
15812262,808,Germany,Female,37,100431.84,1,two,1,0,35140.49,1,1,2.858009094,1
15762821,721,Spain,Male,33,0,2,five,0,1,117626.9,0,0,0,0
15669301,778,Germany,Female,29,150358.97,1,six,1,0,62454.01,1,1,2.407515066,1
15672640,850,Spain,Female,45,114347.85,2,four,1,1,109089.04,1,0,1.048206584,0
15750458,693,France,Female,39,0,2,four,0,1,142331.39,0,0,0,0
15627251,520,France,Male,34,134007.9,1,four,1,1,193209.11,1,0,0.693589966,0
15764294,759,Germany,Male,31,98899.91,1,four,1,1,47832.82,0,0,2.067616126,0
15659962,637,France,Male,60,0,2,three,1,1,70174.03,0,0,0,0
15788536,755,Germany,Male,40,137430.82,2,two,0,0,176768.59,1,0,0.777461765,0
15596979,662,France,Female,47,0,2,six,1,1,129392.75,0,0,0,0
15681220,503,France,Female,37,0,2,eight,1,1,97893.32,0,0,0,0
15635097,599,Germany,Male,39,188976.89,2,two,0,1,176142.09,1,0,1.072866173,0
15780779,583,Spain,Female,40,0,2,four,1,0,114093.73,0,0,0,0
15798470,764,Spain,Female,48,75990.97,1,one,1,0,158323.81,0,1,0.479971837,1
15760880,513,France,Male,29,0,2,ten,0,1,25514.77,0,0,0,0
15616929,730,Spain,Male,62,112181.08,1,five,0,1,61513.87,1,0,1.823671312,0
15758775,820,Spain,Male,34,97208.46,1,ten,1,1,59553.34,0,0,1.632292328,0
15663386,597,Spain,Female,26,0,2,seven,1,0,110253.2,0,0,0,0
15621267,637,France,Male,32,0,1,five,0,0,148769.08,0,1,0,0
15720509,696,France,Male,34,150856.79,1,nine,0,1,8236.78,1,0,18.31501995,0
